stimulus,round,channel,pct_of_episode,median,q1,q3,n_subjects
CLC,2,eye openness,59.5,0.938067777762,0.901310865559,0.966414435846,4
CLC,2,eye openness,60.5,0.945346725938,0.898891228728,0.977917626982,4
CLC,2,eye openness,61.5,0.966176874698,0.95855677197,0.975462572264,4
CLC,2,eye openness,62.5,0.943997545868,0.898393872986,0.973186114404,4
CLC,2,eye openness,63.5,0.933867801916,0.916987720427,0.944043987744,4
CLC,2,eye openness,64.5,0.918753792288,0.876036937693,0.959443099274,4
CLC,2,eye openness,65.5,0.961224768604,0.935345688705,0.979854626495,4
CLC,2,eye openness,66.5,0.928652378427,0.885626686675,0.96221712271,4
CLC,2,eye openness,67.5,0.942837195332,0.891307872651,0.95286661795,4
CLC,2,eye openness,68.5,0.920464587544,0.855604501952,0.957949237259,4
CLC,2,eye openness,69.5,0.948527176343,0.935861890181,0.959500783364,4
CLC,2,eye openness,70.5,0.98055510952,0.969768205727,0.988849765258,4
CLC,2,eye openness,71.5,0.975064470196,0.96293238526,0.982219956514,4
CLC,2,eye openness,72.5,0.966721712094,0.944370165447,0.986604007368,4
CLC,2,eye openness,73.5,1,1,1,4
CLC,2,eye openness,74.5,0.990291987655,0.984488894569,0.995602032838,4
CLC,2,eye openness,75.5,0.972098955889,0.937139132604,0.985021398002,4
CLC,2,eye openness,76.5,0.978924600726,0.970648547609,0.983924334731,4
CLC,2,eye openness,77.5,0.965189221135,0.949498828328,0.976810414971,4
CLC,2,eye openness,78.5,0.948011545826,0.856107500128,0.979410752734,4
CLC,2,eye openness,79.5,0.944158418783,0.935169618595,0.952637097713,4
CLC,2,eye openness,80.5,0.974603630257,0.968271060089,0.98153104925,4
CLC,2,eye openness,81.5,0.970648068152,0.954808654185,0.982069443605,4
CLC,2,eye openness,82.5,0.964607861141,0.95428062442,0.980629539951,4
CLC,2,eye openness,83.5,0.948116755782,0.935982649469,0.959396930794,4
CLC,2,eye openness,84.5,0.977337615988,0.952215344171,1,4
CLC,2,eye openness,85.5,0.931410012488,0.896511908269,0.952232930818,4
CLC,2,eye openness,86.5,0.945239195515,0.937825703857,0.960387323944,4
CLC,2,eye openness,87.5,0.978352066173,0.959895667254,0.985181451613,4
CLC,2,eye openness,88.5,0.943018909012,0.897864889404,0.983050847458,4
CLC,2,eye openness,89.5,0.97985021398,0.928238964442,1,4
CLC,2,eye openness,90.5,0.941366910409,0.899660584365,0.979721549636,4
CLC,2,eye openness,91.5,0.9065752174,0.853700329835,0.940611384157,4
CLC,2,eye openness,92.5,0.938331256424,0.911076602991,0.963075060533,4
CLC,2,eye openness,93.5,0.926224718894,0.919368329097,0.940810484886,4
CLC,2,eye openness,94.5,0.94743759753,0.930018182834,0.967429577465,4
CLC,2,eye openness,95.5,0.972245061469,0.953527122374,0.972904285176,4
CLC,2,eye openness,96.5,0.944510900776,0.924532432156,0.965650493068,4
CLC,2,eye openness,97.5,0.964090341629,0.926033497341,0.97744908946,4
CLC,2,eye openness,98.5,0.959751676416,0.936199710232,0.985952768729,4
CLC,2,eye openness,99.5,0.904421375889,0.860255736562,0.950502162809,4
CLC,1,pupil dilation,0.5,3.379645125,3.27481926136,3.48056567708,8
CLC,1,pupil dilation,1.5,3.25556608403,3.11004904545,3.42723397386,8
CLC,1,pupil dilation,2.5,3.23628677087,3.1165082858,3.31464975994,8
CLC,1,pupil dilation,3.5,3.38725789333,3.26869412861,3.45660780179,8
CLC,1,pupil dilation,4.5,3.30253238444,3.21148663021,3.387771106,8
CLC,1,pupil dilation,5.5,3.30701666346,3.20246219744,3.36101955592,8
CLC,1,pupil dilation,6.5,3.18331246875,3.05322176,3.53484382375,8
CLC,1,pupil dilation,7.5,3.3175884165,3.19973338587,3.54370241,8
CLC,1,pupil dilation,8.5,3.43398383,3.26319657045,3.48918251923,8
CLC,1,pupil dilation,9.5,3.30795412959,3.18741184643,3.56644237904,8
CLC,1,pupil dilation,10.5,3.29866456275,3.12780827976,3.60980290104,8
CLC,1,pupil dilation,11.5,3.35166367046,3.22327952604,3.38523798976,8
CLC,1,pupil dilation,12.5,3.375978625,3.1812772177,3.457907625,8
CLC,1,pupil dilation,13.5,3.30388562259,3.229421125,3.4001385733,8
CLC,1,pupil dilation,14.5,3.33668782963,3.13207531003,3.6627216214,8
CLC,1,pupil dilation,15.5,3.33456385846,3.1779048975,3.51157609684,8
CLC,1,pupil dilation,16.5,3.37700674475,3.07027535394,3.6282604294,8
CLC,1,pupil dilation,17.5,3.45384302936,3.34226303438,3.59050847569,8
CLC,1,pupil dilation,18.5,3.45365377174,3.23805839671,3.59024981176,8
CLC,1,pupil dilation,19.5,3.42437213447,3.02561183096,3.51424087,8
CLC,1,pupil dilation,20.5,3.30475432887,3.21701350625,3.46347671412,8
CLC,1,pupil dilation,21.5,3.45244272939,3.13163109629,3.58636197113,8
CLC,1,pupil dilation,22.5,3.39787689553,3.1034774606,3.53736326711,8
CLC,1,pupil dilation,23.5,3.40867916762,3.16352415514,3.67174300199,8
CLC,1,pupil dilation,24.5,3.34354537225,3.18336580367,3.49369326881,8
CLC,1,pupil dilation,25.5,3.30259742116,3.21672154093,3.4557320978,8
CLC,1,pupil dilation,26.5,3.35620009375,3.14825807197,3.70094813502,8
CLC,1,pupil dilation,27.5,3.33726530435,3.18522149196,3.84543938039,8
