subject,stimulus,threshold,start_s,duration_s,n_samples,kind
R2-02,BOR,0.5,356.567833,0.881698,109,extended
R2-02,BOR,0.5,357.581283,0.66016,79,extended
R2-02,BOR,0.5,359.345126,0.223556,26,blink
R2-02,BOR,0.5,360.231287,0.692349,83,extended
R2-02,BOR,0.5,370.927417,0.309814,37,blink
R2-02,BOR,0.5,376.509543,5.573945,669,extended
R2-02,BOR,0.5,387.081877,0.260273,31,blink
R2-02,BOR,0.5,399.711925,0.235278,28,blink
R2-02,BOR,0.5,414.700145,0.218356,26,blink
R2-02,BOR,0.5,417.042173,0.275441,33,blink
R2-02,BOR,0.5,425.656723,3.482479,418,extended
R2-02,BOR,0.5,431.455344,0.965483,116,extended
R2-02,BOR,0.5,436.703083,0.07388,9,blink
R2-02,BOR,0.5,436.837293,0.107896,13,blink
R2-02,BOR,0.5,441.144792,0.08249,10,blink
R2-02,BOR,0.5,443.634463,0.343073,41,blink
R2-02,BOR,0.5,452.291577,0.167012,20,blink
R2-02,BOR,0.5,455.855986,0.318569,38,blink
R2-02,BOR,0.5,458.456806,0.150893,18,blink
R2-02,BOR,0.5,460.281432,0.449685,54,blink
R2-02,BOR,0.5,462.063213,0.109605,13,blink
R2-02,BOR,0.5,470.378943,0.167327,20,blink
R2-02,BOR,0.5,471.619932,1.408926,169,extended
R2-02,BOR,0.5,477.993345,0.064779,8,blink
R2-02,BOR,0.5,483.05758,0.368458,44,blink
R2-02,BOR,0.5,486.724215,0.459304,55,blink
R2-02,BOR,0.5,488.698053,1.70945,205,extended
R2-02,BOR,0.5,502.88558,2.19229,263,extended
R2-02,BOR,0.5,513.801151,0.192692,23,blink
R2-02,BOR,0.5,514.347659,0.661582,80,extended
R2-02,BOR,0.5,515.624644,0.325964,39,blink
R2-02,BOR,0.5,522.597932,0.266836,27,blink
R2-02,BOR,0.5,527.155643,2.392088,287,extended
R2-02,BOR,0.5,534.27815,0.151669,18,blink
R2-02,BOR,0.5,539.143123,0.0839450000001,10,blink
R2-02,BOR,0.5,543.20092,0.100682,12,blink
R2-02,BOR,0.5,545.270694,0.723018,90,extended
R2-02,BOR,0.5,555.839435,0.176756,22,blink
R2-02,BOR,0.5,556.074646,0.0168269999999,2,blink
R2-02,BOR,0.5,561.489107,0.649796,78,extended
R2-02,BOR,0.5,563.205461,0.22537,27,blink
R2-02,BOR,0.5,565.929428,0.192636,23,blink
R2-02,BOR,0.5,567.52908,1.283758,154,extended
R2-02,BOR,0.5,571.91987,0.183952,22,blink
R2-02,BOR,0.5,573.902126,0.217675,26,blink
R2-02,BOR,0.5,574.803031,5.364002,644,extended
R2-02,BOR,0.5,580.832222,0.152341,18,blink
R2-02,BOR,0.5,588.946821,0.27775,33,blink
R2-02,BOR,0.5,592.038873,1.899548,228,extended
R2-02,BOR,0.5,610.943399,5.882555,706,extended
R2-02,BOR,0.5,621.007109,2.249116,270,extended
R2-02,BOR,0.5,632.012731,1.757356,211,extended
R2-02,BOR,0.5,637.460155,0.193328,23,blink
R2-02,BOR,0.5,641.866379,0.186453,22,blink
R2-02,BOR,0.5,643.635037,0.5836,70,extended
R2-02,BOR,0.5,645.358013,1.284939,154,extended
R2-02,BOR,0.5,648.125473,1.500632,180,extended
R2-02,BOR,0.5,650.533119,4.31636,518,extended
R2-02,BOR,0.5,656.071024,0.144941,17,blink
R2-02,BOR,0.5,657.773244,0.308708,37,blink
R2-02,BOR,0.5,659.930253,0.0263169999999,3,blink
R2-02,BOR,0.5,664.629884,0.167334,20,blink
R2-02,BOR,0.5,666.770896,0.0419000000001,5,blink
R2-02,BOR,0.5,667.856479,0.263234,32,blink
R2-02,BOR,0.5,670.328342,0.234112,28,blink
R2-02,BOR,0.5,679.94226,0.176058,21,blink
R2-02,BOR,0.5,691.213454,0.181615,21,blink
R2-02,BOR,0.5,695.446838,0.217357,26,blink
R2-02,BOR,0.5,697.849305,0.447592,55,blink
R2-02,BOR,0.5,702.469944,29.73468,3569,extended
R2-02,BOR,0.5,742.251456,1.324183,159,extended
R2-02,BOR,0.5,744.543047,3.389804,407,extended
R2-02,BOR,0.5,749.124171,0.133452,16,blink
R2-02,BOR,0.5,750.80666,0.500542,60,extended
R2-02,BOR,0.5,751.490412,0.384721,46,blink
R2-02,BOR,0.5,752.297672,0.334819,40,blink
R2-02,BOR,0.5,752.680374,0.392749,47,blink
R2-02,BOR,0.5,753.096899,0.409476,49,blink
R2-02,BOR,0.5,754.097528,0.534068,64,extended
R2-02,BOR,0.5,755.08938,0.16685,20,blink
R2-02,BOR,0.5,758.43013,0.64156,77,extended
R2-02,BOR,0.5,761.0618,8.340828,1001,extended
R2-02,BOR,0.5,769.560544,0.375158,45,blink
R2-02,BOR,0.5,778.140595,1.351657,162,extended
R2-02,BOR,0.5,791.971485,0.210084,25,blink
R2-02,BOR,0.5,795.979896,29.733554,3569,extended
R2-02,BOR,0.5,830.712361,13.51416,1622,extended
R2-02,BOR,0.5,846.924311,0.326362,39,blink
R2-02,BOR,0.5,848.674645,0.975709,117,extended
R2-02,BOR,0.5,852.665455,0.16747,20,blink
R2-02,BOR,0.5,854.072332,0.309543,37,blink
R2-02,BOR,0.5,854.98131,1.075524,129,extended
R2-02,BOR,0.5,858.35581,11.172305,1341,extended
R2-02,BOR,0.5,871.592558,3.391568,407,extended
R2-02,BOR,0.5,879.199199,3.066285,368,extended
R2-02,BOR,0.5,887.638748,11.496179,1380,extended
R2-02,CLC,0.5,3.172108,0.167765,20,blink
R2-02,CLC,0.5,7.529196,0.134628,16,blink
R2-02,CLC,0.5,13.044574,0.2006,24,blink
R2-02,CLC,0.5,18.301763,0.175762,21,blink
R2-02,CLC,0.5,23.666588,0.167965,20,blink
R2-02,CLC,0.5,30.707051,0.084178,10,blink
R2-02,CLC,0.5,54.942544,0.150698,18,blink
R2-02,CLC,0.5,69.280619,0.175882,21,blink
R2-02,CLC,0.5,71.630024,0.200837,24,blink
R2-02,CLC,0.5,86.259652,0.242325,29,blink
R2-02,CLC,0.5,91.308293,0.125204,15,blink
R2-02,CLC,0.5,101.163769,0.142549,17,blink
R2-02,CLC,0.5,123.424609,0.250661,30,blink
R2-02,CLC,0.5,134.430662,0.267099,32,blink
R2-02,CLC,0.5,147.260577,0.2587,31,blink
R2-02,CLC,0.5,148.69393,0.333209,40,blink
R2-02,CLC,0.5,170.71296,0.125924,15,blink
R2-02,CLC,0.5,190.249535,0.308475,36,blink
R2-02,CLC,0.5,202.080176,0.358454,43,blink
R2-02,CLC,0.5,206.82865,0.193232,23,blink
R2-02,CLC,0.5,208.169994,0.234378,28,blink
R2-02,CLC,0.5,209.710108,0.244045,29,blink
R2-02,CLC,0.5,217.626353,0.050757,6,blink
R2-02,CLC,0.5,226.307401,0.109319,13,blink
R2-02,CLC,0.5,232.855695,0.042562,5,blink
R2-02,CLC,0.5,245.501373,0.252173,30,blink
R2-02,CLC,0.5,246.592922,0.226635,27,blink
R2-02,CLC,0.5,252.536904,0.156371,20,blink
R2-02,CLC,0.5,253.808674,0.267085,32,blink
R2-02,CLC,0.5,264.839447,0.167928,20,blink
R2-02,CLC,0.5,269.662936,0.042577,5,blink
R2-02,CLC,0.5,275.96982,0.142585,17,blink
R2-02,CLC,0.5,280.242664,0.685116,82,extended
R2-02,CLC,0.5,284.80958,0.186724,22,blink
R2-02,CLC,0.5,297.914159,0.20035,24,blink
R2-02,CLC,0.5,299.630255,0.21788,26,blink
R2-02,CLC,0.5,304.012999,0.217377,26,blink
R2-02,CLC,0.5,307.928693,0.04206,5,blink
R2-02,CLC,0.5,309.016147,0.212841,30,blink
R2-02,CLC,0.5,310.277912,0.255448,30,blink
R2-02,CLC,0.5,318.731611,0.319739,38,blink
R2-02,CLC,0.5,338.653748,0.242588,29,blink
R2-02,CLC,0.5,349.44275,0.342292,41,blink
R2-02,CLC,0.5,369.479301,0.14198,17,blink
R2-02,CLC,0.5,371.229211,0.12524,15,blink
R2-02,CLC,0.5,377.435588,0.250686,30,blink
R2-02,CLC,0.5,382.250791,0.260446,31,blink
R2-02,CLC,0.5,389.049257,0.217532,26,blink
R2-02,CLC,0.5,405.521232,0.150291,18,blink
R2-02,CLC,0.5,407.086431,0.176207,21,blink
R2-02,CLC,0.5,407.886781,0.192085,23,blink
R2-02,CLC,0.5,414.343305,0.192359,23,blink
R2-02,CLC,0.5,423.882546,0.144984,15,blink
R2-02,CLC,0.5,441.544641,0.04249,5,blink
R2-02,CLC,0.5,441.69489,0.67538,81,extended
R2-02,CLC,0.5,444.593816,0.707322,85,extended
R2-02,CLC,0.5,450.132895,0.168883,20,blink
R2-02,CLC,0.5,470.211269,0.235381,28,blink
R2-02,CLC,0.5,473.803092,0.650839,78,extended
R2-02,CLC,0.5,478.701621,1.107429,133,extended
R2-02,CLC,0.5,483.884003,0.225801,27,blink
R2-02,CLC,0.5,485.650305,0.59241,71,extended
R2-02,CLC,0.5,498.263798,0.192277,23,blink
R2-02,CLC,0.5,515.549837,0.268284,32,blink
R2-02,CLC,0.5,523.88904,0.277257,33,blink
R2-02,CLC,0.5,528.37298,0.300152,36,blink
R2-02,CLC,0.5,531.729155,0.176797,21,blink
R2-02,CLC,0.5,580.816772,0.183224,20,blink
R2-02,CLC,0.5,592.631703,0.184004,22,blink
R2-02,CLC,0.5,609.235469,0.176076,21,blink
R2-02,CLC,0.5,612.941955,0.16024,19,blink
R2-02,CLC,0.5,624.132106,0.217342,26,blink
R2-02,CLC,0.5,637.670303,0.225719,27,blink
R2-02,CLC,0.5,639.203208,0.33343,40,blink
R2-02,CLC,0.5,642.152536,0.242305,29,blink
R2-02,CLC,0.5,645.235073,0.234045,28,blink
R2-02,CLC,0.5,654.455453,0.027472,7,blink
R2-02,CLC,0.5,660.339455,0.233945,28,blink
R2-02,CLC,0.5,661.04744,0.46616,56,blink
R2-02,CLC,0.5,661.605055,0.666708,80,extended
R2-02,CLC,0.5,664.638041,0.242824,29,blink
R2-02,CLC,0.5,666.796251,0.201526,22,blink
R2-02,CLC,0.5,670.378661,0.217386,26,blink
R2-02,CLC,0.5,672.368654,0.235059,28,blink
R2-02,CLC,0.5,674.034816,0.185159,22,blink
R2-02,CLC,0.5,685.091153,0.083964,10,blink
R2-02,CLC,0.5,694.329503,0.417672,50,blink
R2-02,CLC,0.5,697.796244,0.151197,18,blink
R2-02,CLC,0.5,705.285213,0.268638,32,blink
R2-02,CLC,0.5,709.234947,0.203887,22,blink
R2-02,CLC,0.5,710.385221,0.217939,26,blink
R2-02,CLC,0.5,711.243012,0.195968,23,blink
R2-02,CLC,0.5,717.716738,0.209159,25,blink
R2-02,CLC,0.5,727.68074,0.192574,23,blink
R2-02,CLC,0.5,735.637192,0.092442,11,blink
R2-02,CLC,0.5,743.151838,0.217378,26,blink
R2-02,CLC,0.5,743.625675,0.409299,49,blink
R2-02,CLC,0.5,773.485834,0.084147,10,blink
R2-02,CLC,0.5,774.918789,0.24247,29,blink
R2-02,CLC,0.5,778.751159,0.159139,19,blink
R2-02,CLC,0.5,786.373929,0.217488,26,blink
R2-02,CLC,0.5,792.430889,0.267575,32,blink
R2-02,CLC,0.5,812.300677,0.201017,24,blink
R2-02,CLC,0.5,813.584125,0.466856,56,blink
R2-02,CLC,0.5,816.749771,0.0677019999999,8,blink
R2-02,CLC,0.5,817.006505,0.160732,20,blink
R2-02,CLC,0.5,818.799026,0.203225,21,blink
R2-02,CLC,0.5,824.223133,0.267207,32,blink
R2-02,CLC,0.5,829.18814,0.117864,14,blink
R2-02,CLC,0.5,846.266094,0.21054,25,blink
R2-02,CLC,0.5,848.749839,0.234366,28,blink
R2-02,CLC,0.5,849.806741,0.310294,37,blink
R2-02,CLC,0.5,850.307726,0.276064,33,blink
R2-02,CLC,0.5,852.607626,0.234031,28,blink
R2-02,CLC,0.5,871.177589,0.383809,46,blink
R2-02,CLC,0.5,872.910925,0.808004,97,extended
R2-02,CLC,0.5,879.466229,0.235077,28,blink
R2-02,CLC,0.5,885.099067,0.325895,39,blink
R2-02,CLC,0.5,889.38282,0.44068,53,blink
R2-02,CLC,0.5,931.75416,0.449343,54,blink
R2-02,CLC,0.5,937.627133,0.100448,12,blink
R2-02,CLC,0.5,946.290883,0.6171,74,extended
R2-02,CLC,0.5,954.614743,0.283844,34,blink
R2-02,CLC,0.5,956.023129,0.225744,27,blink
R2-02,CLC,0.5,961.253481,0.235216,28,blink
R2-02,CLC,0.5,975.543464,0.266832,32,blink
R2-02,CLC,0.5,982.74949,0.276047,31,blink
R2-02,CLC,0.5,991.088704,0.108312,13,blink
R2-02,CLC,0.5,995.854316,0.117414,14,blink
R2-02,CLC,0.5,999.235942,0.35156,42,blink
R2-02,CLC,0.5,1009.701142,0.159159,19,blink
R2-02,CLC,0.5,1013.474464,0.531923,61,extended
R2-02,CLC,0.5,1014.165653,0.859172,103,extended
R2-02,CLC,0.5,123.424609,0.250661,30,blink
R2-02,CLC,0.5,134.430662,0.267099,32,blink
R2-02,CLC,0.5,147.260577,0.2587,31,blink
R2-02,CLC,0.5,148.69393,0.333209,40,blink
R2-02,CLC,0.5,170.71296,0.125924,15,blink
R2-02,CLC,0.5,190.249535,0.308475,36,blink
R2-02,CLC,0.5,202.080176,0.358454,43,blink
R2-02,CLC,0.5,206.82865,0.193232,23,blink
R2-02,CLC,0.5,208.169994,0.234378,28,blink
R2-02,CLC,0.5,209.710108,0.244045,29,blink
R2-02,CLC,0.5,217.626353,0.050757,6,blink
R2-02,CLC,0.5,226.307401,0.109319,13,blink
R2-02,CLC,0.5,232.855695,0.042562,5,blink
R2-02,CLC,0.5,245.501373,0.252173,30,blink
R2-02,CLC,0.5,246.592922,0.226635,27,blink
R2-02,CLC,0.5,252.536904,0.156371,20,blink
R2-02,CLC,0.5,253.808674,0.267085,32,blink
R2-02,CLC,0.5,264.839447,0.167928,20,blink
R2-02,CLC,0.5,269.662936,0.042577,5,blink
R2-02,CLC,0.5,275.96982,0.142585,17,blink
R2-02,CLC,0.5,280.242664,0.685116,82,extended
R2-02,CLC,0.5,284.80958,0.186724,22,blink
R2-02,CLC,0.5,297.914159,0.20035,24,blink
R2-02,CLC,0.5,299.630255,0.21788,26,blink
R2-02,CLC,0.5,304.012999,0.217377,26,blink
R2-02,CLC,0.5,307.928693,0.04206,5,blink
R2-02,CLC,0.5,309.016147,0.212841,30,blink
R2-02,CLC,0.5,310.277912,0.255448,30,blink
R2-02,CLC,0.5,318.731611,0.319739,38,blink
R2-02,CLC,0.5,338.653748,0.242588,29,blink
R2-02,CLC,0.5,349.44275,0.342292,41,blink
R2-02,CLC,0.5,369.479301,0.14198,17,blink
R2-02,CLC,0.5,371.229211,0.12524,15,blink
R2-02,CLC,0.5,377.435588,0.250686,30,blink
R2-02,CLC,0.5,382.250791,0.260446,31,blink
R2-02,CLC,0.5,389.049257,0.217532,26,blink
R2-02,CLC,0.5,405.521232,0.150291,18,blink
R2-02,CLC,0.5,407.086431,0.176207,21,blink
R2-02,CLC,0.5,407.886781,0.192085,23,blink
R2-02,CLC,0.5,414.343305,0.192359,23,blink
R2-02,CLC,0.5,423.882546,0.144984,15,blink
R2-02,CLC,0.5,441.544641,0.04249,5,blink
R2-02,CLC,0.5,441.69489,0.67538,81,extended
R2-02,CLC,0.5,444.593816,0.707322,85,extended
R2-02,CLC,0.5,450.132895,0.168883,20,blink
R2-02,CLC,0.5,470.211269,0.235381,28,blink
R2-02,CLC,0.5,473.803092,0.650839,78,extended
R2-02,CLC,0.5,478.701621,1.107429,133,extended
R2-02,CLC,0.5,483.884003,0.225801,27,blink
R2-02,CLC,0.5,485.650305,0.59241,71,extended
R2-02,CLC,0.5,498.263798,0.192277,23,blink
R2-02,CLC,0.5,515.549837,0.268284,32,blink
R2-02,CLC,0.5,523.88904,0.277257,33,blink
R2-02,CLC,0.5,528.37298,0.300152,36,blink
R2-02,CLC,0.5,531.729155,0.176797,21,blink
R2-02,CLC,0.5,580.816772,0.183224,20,blink
R2-02,CLC,0.5,592.631703,0.184004,22,blink
R2-02,CLC,0.5,609.235469,0.176076,21,blink
R2-02,CLC,0.5,612.941955,0.16024,19,blink
R2-02,CLC,0.5,624.132106,0.217342,26,blink
R2-02,CLC,0.5,637.670303,0.225719,27,blink
R2-02,CLC,0.5,639.203208,0.33343,40,blink
R2-02,CLC,0.5,642.152536,0.242305,29,blink
R2-02,CLC,0.5,645.235073,0.234045,28,blink
R2-02,CLC,0.5,654.455453,0.027472,7,blink
R2-02,CLC,0.5,660.339455,0.233945,28,blink
R2-02,CLC,0.5,661.04744,0.46616,56,blink
R2-02,CLC,0.5,661.605055,0.666708,80,extended
R2-02,CLC,0.5,664.638041,0.242824,29,blink
R2-02,CLC,0.5,666.796251,0.201526,22,blink
R2-02,CLC,0.5,670.378661,0.217386,26,blink
R2-02,CLC,0.5,672.368654,0.235059,28,blink
R2-02,CLC,0.5,674.034816,0.185159,22,blink
R2-02,CLC,0.5,685.091153,0.083964,10,blink
R2-02,CLC,0.5,694.329503,0.417672,50,blink
R2-02,CLC,0.5,697.796244,0.151197,18,blink
R2-02,CLC,0.5,705.285213,0.268638,32,blink
R2-02,CLC,0.5,709.234947,0.203887,22,blink
R2-02,CLC,0.5,710.385221,0.217939,26,blink
R2-02,CLC,0.5,711.243012,0.195968,23,blink
R2-02,CLC,0.5,717.716738,0.209159,25,blink
R2-02,CLC,0.5,727.68074,0.192574,23,blink
R2-02,CLC,0.5,735.637192,0.092442,11,blink
R2-02,CLC,0.5,743.151838,0.217378,26,blink
R2-02,CLC,0.5,743.625675,0.409299,49,blink
R2-02,CLC,0.5,773.485834,0.084147,10,blink
R2-02,CLC,0.5,774.918789,0.24247,29,blink
R2-02,CLC,0.5,778.751159,0.159139,19,blink
R2-02,CLC,0.5,786.373929,0.217488,26,blink
R2-02,CLC,0.5,792.430889,0.267575,32,blink
R2-02,CLC,0.5,812.300677,0.201017,24,blink
R2-02,CLC,0.5,813.584125,0.466856,56,blink
R2-02,CLC,0.5,816.749771,0.0677019999999,8,blink
R2-02,CLC,0.5,817.006505,0.160732,20,blink
R2-02,CLC,0.5,818.799026,0.203225,21,blink
R2-02,CLC,0.5,824.223133,0.267207,32,blink
R2-02,CLC,0.5,829.18814,0.117864,14,blink
R2-02,CLC,0.5,846.266094,0.21054,25,blink
R2-02,CLC,0.5,848.749839,0.234366,28,blink
R2-02,CLC,0.5,849.806741,0.310294,37,blink
R2-02,CLC,0.5,850.307726,0.276064,33,blink
R2-02,CLC,0.5,852.607626,0.234031,28,blink
R2-02,CLC,0.5,871.177589,0.383809,46,blink
R2-02,CLC,0.5,872.910925,0.808004,97,extended
R2-02,CLC,0.5,879.466229,0.235077,28,blink
R2-02,CLC,0.5,885.099067,0.325895,39,blink
R2-02,CLC,0.5,889.38282,0.44068,53,blink
R2-02,INT,0.5,13.685893,0.192419,23,blink
R2-02,INT,0.5,23.056724,0.320918,38,blink
R2-02,INT,0.5,59.556186,0.15236,18,blink
R2-02,INT,0.5,74.720328,0.191493,23,blink
R2-02,INT,0.5,82.068676,0.042337,5,blink
R2-02,INT,0.5,83.107676,0.136573,16,blink
R2-02,INT,0.5,87.099659,0.076961,9,blink
R2-02,INT,0.5,91.398556,0.197007,20,blink
R2-02,INT,0.5,102.480318,0.042419,5,blink
R2-02,INT,0.5,113.543323,0.217618,26,blink
R2-02,INT,0.5,130.605275,0.251784,30,blink
R2-02,INT,0.5,136.490274,0.26521,34,blink
R2-02,INT,0.5,149.260003,0.226368,27,blink
R2-02,INT,0.5,152.73427,0.267024,32,blink
R2-02,INT,0.5,169.553754,0.176795,23,blink
R2-02,INT,0.5,174.412309,0.308672,37,blink
R2-02,INT,0.5,184.626079,0.265938,32,blink
R2-02,INT,0.5,193.469017,0.255243,32,blink
R2-02,INT,0.5,218.577147,0.265668,33,blink
R2-02,INT,0.5,227.156133,0.201132,24,blink
R2-02,INT,0.5,228.521798,0.168627,20,blink
R2-02,INT,0.5,235.737906,0.050965,6,blink
R2-02,INT,0.5,243.061128,0.267578,32,blink
R2-02,INT,0.5,245.627236,0.459096,55,blink
R2-02,INT,0.5,246.277002,0.294647,35,blink
R2-02,INT,0.5,248.493057,0.234282,28,blink
R2-02,INT,0.5,252.350504,0.259255,31,blink
R2-02,INT,0.5,259.323093,0.551096,66,extended
R2-02,INT,0.5,263.639518,0.242035,29,blink
R2-02,INT,0.5,279.218743,0.192579,23,blink
R2-02,INT,0.5,288.10723,0.167944,20,blink
R2-02,INT,0.5,295.897464,0.317705,38,blink
R2-02,INT,0.5,327.48886,0.243261,29,blink
R2-02,INT,0.5,331.880403,0.283984,34,blink
R2-02,INT,0.5,332.787211,0.747692,88,extended
R2-02,INT,0.5,346.343158,0.140307,12,blink
R2-02,INT,0.5,368.828147,0.10195,12,blink
R2-02,INT,0.5,378.475313,0.035588,7,blink
R2-02,INT,0.5,396.671017,0.127309,15,blink
R2-02,INT,0.5,406.419491,0.084203,10,blink
R2-02,INT,0.5,417.324472,0.309787,37,blink
R2-02,INT,0.5,426.038725,0.118903,14,blink
R2-02,INT,0.5,456.815511,0.200729,24,blink
R2-02,INT,0.5,472.245037,0.067331,8,blink
R2-02,INT,0.5,475.743056,0.151693,18,blink
R2-02,INT,0.5,482.899655,0.151717,18,blink
R2-02,INT,0.5,488.482703,0.192295,23,blink
R2-02,INT,0.5,494.687281,0.127795,15,blink
R2-02,INT,0.5,498.130091,0.026001,3,blink
R2-02,INT,0.5,500.953834,0.168183,20,blink
R2-02,INT,0.5,509.17681,0.315074,37,blink
R2-02,INT,0.5,522.564329,0.152096,18,blink
R2-02,INT,0.5,527.388982,0.274565,33,blink
R2-02,INT,0.5,532.745216,0.193587,23,blink
R2-02,INT,0.5,547.658193,0.268347,32,blink
R2-02,INT,0.5,549.541827,0.06759,8,blink
R2-02,INT,0.5,553.815975,0.52553,63,extended
R2-02,INT,0.5,554.532315,0.867727,104,extended
R2-02,INT,0.5,557.681057,0.801581,94,extended
R2-02,INT,0.5,566.511677,0.201742,31,blink
R2-02,INT,0.5,572.40242,0.159471,19,blink
R2-02,INT,0.5,591.839631,0.326014,39,blink
R2-02,INT,0.5,608.218873,0.192853,23,blink
R2-02,INT,0.5,630.078613,0.394346,44,blink
R2-02,INT,0.5,641.309481,0.243431,29,blink
R2-02,INT,0.5,644.267973,0.558882,67,extended
R2-02,INT,0.5,651.69121,1.341991,161,extended
R2-02,INT,0.5,653.248594,0.850924,102,extended
R2-02,INT,0.5,659.205743,0.092547,11,blink
R2-02,INT,0.5,684.198559,0.310433,31,blink
R2-02,INT,0.5,715.140637,0.367508,39,blink
R2-02,INT,0.5,734.128746,0.22588,27,blink
R2-02,INT,0.5,743.658751,0.184797,22,blink
R2-02,INT,0.5,756.638376,0.110113,13,blink
R2-02,INT,0.5,776.390803,0.136748,16,blink
R2-02,INT,0.5,797.986753,0.168365,20,blink
R2-02,INT,0.5,816.032919,0.142256,17,blink
R2-02,INT,0.5,821.451296,0.131179,20,blink
R2-02,INT,0.5,823.494286,0.053689,8,blink
R2-02,INT,0.5,836.310675,0.0929520000001,11,blink
R2-02,INT,0.5,841.550513,0.109754,13,blink
R2-02,INT,0.5,856.022408,0.150687,18,blink
R2-02,INT,0.5,865.169815,0.184961,22,blink
R2-02,INT,0.5,904.909432,0.135095,16,blink
R2-02,INT,0.5,911.323237,0.11971,13,blink
R2-02,INT,0.5,918.054827,0.260101,31,blink
R2-02,INT,0.5,919.340941,0.0419599999999,5,blink
R2-02,INT,0.5,966.985552,0.14355,17,blink
R2-02,INT,0.5,1008.483441,0.084617,10,blink
R2-02,INT,0.5,130.605275,0.251783,30,blink
R2-02,INT,0.5,136.490274,0.265209,34,blink
R2-02,INT,0.5,149.260003,0.226367,27,blink
R2-02,INT,0.5,152.73427,0.267023,32,blink
R2-02,INT,0.5,169.553754,0.176794,23,blink
R2-02,INT,0.5,174.412309,0.308671,37,blink
R2-02,INT,0.5,184.626079,0.265937,32,blink
R2-02,INT,0.5,193.469017,0.255242,32,blink
R2-02,INT,0.5,218.577147,0.265667,33,blink
R2-02,INT,0.5,227.156133,0.201131,24,blink
R2-02,INT,0.5,228.521798,0.168626,20,blink
R2-02,INT,0.5,235.737906,0.050964,6,blink
R2-02,INT,0.5,243.061128,0.267577,32,blink
R2-02,INT,0.5,245.627236,0.459095,55,blink
R2-02,INT,0.5,246.277002,0.294646,35,blink
R2-02,INT,0.5,248.493057,0.234281,28,blink
R2-02,INT,0.5,252.350504,0.259254,31,blink
R2-02,INT,0.5,259.323093,0.551095,66,extended
R2-02,INT,0.5,263.639518,0.242034,29,blink
R2-02,INT,0.5,279.218743,0.192578,23,blink
R2-02,INT,0.5,288.10723,0.167943,20,blink
R2-02,INT,0.5,295.897464,0.317704,38,blink
R2-02,INT,0.5,327.48886,0.24326,29,blink
R2-02,INT,0.5,331.880403,0.283983,34,blink
R2-02,INT,0.5,332.787211,0.747691,88,extended
R2-02,INT,0.5,346.343158,0.140306,12,blink
R2-02,INT,0.5,368.828147,0.101949,12,blink
R2-02,INT,0.5,378.475313,0.035587,7,blink
R2-02,INT,0.5,396.671017,0.127308,15,blink
R2-02,INT,0.5,406.419491,0.084202,10,blink
R2-02,INT,0.5,417.324472,0.309786,37,blink
R2-02,INT,0.5,426.038725,0.118902,14,blink
R2-02,INT,0.5,456.815511,0.200728,24,blink
R2-02,INT,0.5,472.245037,0.06733,8,blink
R2-02,INT,0.5,475.743056,0.151692,18,blink
R2-02,INT,0.5,482.899655,0.151716,18,blink
R2-02,INT,0.5,488.482703,0.192294,23,blink
R2-02,INT,0.5,494.687281,0.127794,15,blink
R2-02,INT,0.5,498.130091,0.026,3,blink
R2-02,INT,0.5,500.953834,0.168182,20,blink
R2-02,INT,0.5,509.17681,0.315073,37,blink
R2-02,INT,0.5,522.564329,0.152095,18,blink
R2-02,INT,0.5,527.388982,0.274564,33,blink
R2-02,INT,0.5,532.745216,0.193586,23,blink
R2-02,INT,0.5,547.658193,0.268346,32,blink
R2-02,INT,0.5,549.541827,0.067589,8,blink
R2-02,INT,0.5,553.815975,0.525529,63,extended
R2-02,INT,0.5,554.532315,0.867726,104,extended
R2-02,INT,0.5,557.681057,0.80158,94,extended
R2-02,INT,0.5,566.511677,0.201741,31,blink
R2-02,INT,0.5,572.40242,0.15947,19,blink
R2-02,INT,0.5,591.839631,0.326013,39,blink
R2-02,INT,0.5,608.218873,0.192852,23,blink
R2-02,INT,0.5,630.078613,0.394345,44,blink
R2-02,INT,0.5,641.309481,0.24343,29,blink
R2-02,INT,0.5,644.267973,0.558881,67,extended
R2-02,INT,0.5,651.69121,1.34199,161,extended
R2-02,INT,0.5,653.248594,0.850923,102,extended
R2-02,INT,0.5,659.205743,0.092546,11,blink
R2-02,INT,0.5,684.198559,0.310432,31,blink
R2-02,INT,0.5,715.140637,0.367507,39,blink
R2-02,INT,0.5,734.128746,0.225879,27,blink
R2-02,INT,0.5,743.658751,0.184796,22,blink
R2-02,INT,0.5,756.638376,0.110112,13,blink
R2-02,INT,0.5,776.390803,0.136747,16,blink
R2-02,INT,0.5,797.986753,0.168364,20,blink
R2-02,INT,0.5,816.032919,0.142255,17,blink
R2-02,INT,0.5,821.451296,0.131178,20,blink
R2-02,INT,0.5,823.494286,0.053688,8,blink
R2-02,INT,0.5,836.310675,0.0929510000001,11,blink
R2-02,INT,0.5,841.550513,0.109753,13,blink
R2-02,INT,0.5,856.022408,0.150686,18,blink
R2-02,INT,0.5,865.169815,0.18496,22,blink
R2-02,INT,0.5,904.909432,0.135094,16,blink
R2-03,BOR,0.5,0.006103,0.209073,25,blink
R2-03,BOR,0.5,3.888631,0.135524,16,blink
R2-03,BOR,0.5,5.496541,0.227119,27,blink
R2-03,BOR,0.5,14.594665,0.208882,25,blink
