subject,stimulus,threshold,start_s,duration_s,n_samples,kind
R2-03,CLC,0.5,352.810575,0.292385,35,blink
R2-03,CLC,0.5,356.076649,0.283899,34,blink
R2-03,CLC,0.5,362.841371,0.234209,28,blink
R2-03,CLC,0.5,364.307727,0.300824,36,blink
R2-03,CLC,0.5,372.188763,0.242652,29,blink
R2-03,CLC,0.5,372.921985,0.267682,32,blink
R2-03,CLC,0.5,374.063112,0.276416,33,blink
R2-03,CLC,0.5,380.503496,0.267327,32,blink
R2-03,CLC,0.5,385.419115,0.283987,34,blink
R2-03,CLC,0.5,391.067369,0.250909,30,blink
R2-03,CLC,0.5,394.666623,0.267271,32,blink
R2-03,CLC,0.5,398.315,0.259641,31,blink
R2-03,CLC,0.5,399.065215,0.284466,34,blink
R2-03,CLC,0.5,399.663458,0.277563,35,blink
R2-03,CLC,0.5,403.830703,0.209136,25,blink
R2-03,CLC,0.5,409.462355,0.205215,22,blink
R2-03,CLC,0.5,413.04504,0.276199,33,blink
R2-03,CLC,0.5,415.727818,0.075881,9,blink
R2-03,CLC,0.5,426.992072,0.167338,20,blink
R2-03,CLC,0.5,428.307952,0.259201,29,blink
R2-03,CLC,0.5,430.306283,0.235466,28,blink
R2-03,CLC,0.5,433.531596,0.259451,31,blink
R2-03,CLC,0.5,434.506527,0.259032,31,blink
R2-03,CLC,0.5,437.339242,0.233928,28,blink
R2-03,CLC,0.5,439.471782,0.251045,30,blink
R2-03,CLC,0.5,443.837578,0.225662,27,blink
R2-03,CLC,0.5,445.120525,0.30841,32,blink
R2-03,CLC,0.5,446.061896,0.117393,14,blink
R2-03,CLC,0.5,446.803291,0.301034,36,blink
R2-03,CLC,0.5,447.886484,0.26748,32,blink
R2-03,CLC,0.5,449.41272,0.262861,30,blink
R2-03,CLC,0.5,453.001654,0.19257,23,blink
R2-03,CLC,0.5,453.351537,0.217798,26,blink
R2-03,CLC,0.5,453.760023,0.192825,23,blink
R2-03,CLC,0.5,454.768217,0.259076,31,blink
R2-03,CLC,0.5,455.784782,0.242166,29,blink
R2-03,CLC,0.5,461.474696,0.19753,21,blink
R2-03,CLC,0.5,463.490983,0.200858,24,blink
R2-03,CLC,0.5,464.615003,0.201382,24,blink
R2-03,CLC,0.5,466.289846,0.226213,27,blink
R2-03,CLC,0.5,484.560248,0.22591,27,blink
R2-03,CLC,0.5,487.684727,0.308705,37,blink
R2-03,CLC,0.5,489.317359,0.226089,27,blink
R2-03,CLC,0.5,491.792134,0.209097,25,blink
R2-03,CLC,0.5,494.097203,0.236469,28,blink
R2-03,CLC,0.5,496.973755,0.217426,26,blink
R2-03,CLC,0.5,499.906747,0.225639,27,blink
R2-03,CLC,0.5,506.113115,0.209045,25,blink
R2-03,CLC,0.5,509.662712,0.250458,30,blink
R2-03,CLC,0.5,513.16992,0.20085,24,blink
R2-03,CLC,0.5,519.218318,0.234282,28,blink
R2-03,CLC,0.5,521.109637,0.22575,27,blink
R2-03,CLC,0.5,522.884069,0.242433,29,blink
R2-03,CLC,0.5,524.647412,0.228612,30,blink
R2-03,CLC,0.5,525.558436,0.25082,30,blink
R2-03,CLC,0.5,529.9903,0.184188,22,blink
R2-03,CLC,0.5,535.089012,0.234239,28,blink
R2-03,CLC,0.5,535.914032,0.242339,29,blink
R2-03,CLC,0.5,541.587801,0.234091,28,blink
R2-03,CLC,0.5,542.579205,0.225847,27,blink
R2-03,CLC,0.5,545.078456,0.259188,31,blink
R2-03,CLC,0.5,547.344259,0.225978,27,blink
R2-03,CLC,0.5,549.412542,0.17406,24,blink
R2-03,CLC,0.5,557.638086,0.112648,15,blink
R2-03,CLC,0.5,561.416526,0.233565,32,blink
R2-03,CLC,0.5,562.55745,0.234129,28,blink
R2-03,CLC,0.5,563.406912,0.237049,29,blink
R2-03,CLC,0.5,563.848678,0.309424,37,blink
R2-03,CLC,0.5,565.424359,0.283077,35,blink
R2-03,CLC,0.5,565.998291,0.242207,29,blink
R2-03,CLC,0.5,567.264018,0.268031,32,blink
R2-03,CLC,0.5,568.089504,0.267359,32,blink
R2-03,CLC,0.5,568.781131,0.267189,32,blink
R2-03,CLC,0.5,574.354007,0.142665,17,blink
R2-03,CLC,0.5,592.200041,0.142313,17,blink
R2-03,CLC,0.5,613.70311,0.250414,30,blink
R2-03,CLC,0.5,620.083973,0.292657,35,blink
R2-03,CLC,0.5,621.941867,0.301042,36,blink
R2-03,CLC,0.5,623.275363,0.250921,30,blink
R2-03,CLC,0.5,627.424475,0.225621,27,blink
R2-03,CLC,0.5,628.765567,0.250972,30,blink
R2-03,CLC,0.5,630.265285,0.250776,30,blink
R2-03,CLC,0.5,632.107027,0.308945,33,blink
R2-03,CLC,0.5,635.438876,0.242406,29,blink
R2-03,CLC,0.5,638.862961,0.25092,30,blink
R2-03,CLC,0.5,641.620548,0.251194,30,blink
R2-03,CLC,0.5,642.212286,0.226067,27,blink
R2-03,CLC,0.5,649.126734,0.243026,29,blink
R2-03,CLC,0.5,657.899919,0.217685,26,blink
R2-03,CLC,0.5,659.716106,0.325887,39,blink
R2-03,CLC,0.5,667.905765,0.259355,31,blink
R2-03,CLC,0.5,669.611067,0.245055,33,blink
R2-03,CLC,0.5,673.196225,0.267264,32,blink
R2-03,CLC,0.5,675.145625,0.292624,35,blink
R2-03,CLC,0.5,676.404133,0.283589,39,blink
R2-03,CLC,0.5,681.285781,0.283946,34,blink
R2-03,CLC,0.5,682.635248,0.259415,31,blink
R2-03,CLC,0.5,685.47636,0.26734,32,blink
R2-03,CLC,0.5,687.175914,0.258875,31,blink
R2-03,CLC,0.5,693.049552,0.275818,33,blink
R2-03,CLC,0.5,695.323986,0.291415,30,blink
R2-03,CLC,0.5,697.602717,0.246402,30,blink
R2-03,CLC,0.5,698.603587,0.220217,31,blink
R2-03,CLC,0.5,700.130946,0.217473,26,blink
R2-03,CLC,0.5,701.89652,0.284514,34,blink
R2-03,CLC,0.5,704.463093,0.226102,27,blink
R2-03,CLC,0.5,705.196445,0.250596,30,blink
R2-03,CLC,0.5,706.479268,0.300553,36,blink
R2-03,CLC,0.5,707.601386,0.261768,33,blink
R2-03,CLC,0.5,708.970215,0.259058,31,blink
R2-03,CLC,0.5,713.710583,0.242711,29,blink
R2-03,CLC,0.5,716.826584,0.267575,32,blink
R2-03,CLC,0.5,718.676252,0.26732,32,blink
R2-03,CLC,0.5,720.334315,0.208909,25,blink
R2-03,CLC,0.5,729.206747,0.150843,18,blink
R2-03,CLC,0.5,729.60677,0.217472,26,blink
R2-03,CLC,0.5,731.281374,0.259071,31,blink
R2-03,CLC,0.5,737.629781,0.200672,24,blink
R2-03,CLC,0.5,747.010296,0.159338,19,blink
R2-03,CLC,0.5,748.501809,0.242806,29,blink
R2-03,CLC,0.5,749.301721,0.243181,29,blink
R2-03,CLC,0.5,751.276283,0.242589,29,blink
R2-03,CLC,0.5,753.30071,0.200783,24,blink
R2-03,CLC,0.5,756.049695,0.234519,28,blink
R2-03,CLC,0.5,757.882989,0.259207,31,blink
R2-03,CLC,0.5,774.128895,0.06737,8,blink
R2-03,CLC,0.5,794.89022,0.225606,27,blink
R2-03,CLC,0.5,811.952761,0.233927,28,blink
R2-03,CLC,0.5,818.750835,0.133918,16,blink
R2-03,CLC,0.5,819.967213,0.200613,24,blink
R2-03,CLC,0.5,825.690948,0.167519,20,blink
R2-03,CLC,0.5,826.007484,0.184219,22,blink
R2-03,CLC,0.5,826.932342,0.234176,28,blink
R2-03,CLC,0.5,828.240246,0.242443,29,blink
R2-03,CLC,0.5,830.489525,0.301002,36,blink
R2-03,CLC,0.5,831.88098,0.284082,34,blink
R2-03,CLC,0.5,833.438703,0.217574,26,blink
R2-03,CLC,0.5,834.505338,0.234082,28,blink
R2-03,CLC,0.5,838.895994,0.234043,28,blink
R2-03,CLC,0.5,840.653613,0.242531,29,blink
R2-03,CLC,0.5,842.469903,0.242337,29,blink
R2-03,CLC,0.5,844.344207,0.267655,32,blink
R2-03,CLC,0.5,845.794031,0.267503,32,blink
R2-03,CLC,0.5,847.127158,0.225869,27,blink
R2-03,CLC,0.5,851.259237,0.234178,28,blink
R2-03,CLC,0.5,851.592655,0.176086,21,blink
R2-03,CLC,0.5,851.925917,0.200498,24,blink
R2-03,CLC,0.5,852.242388,0.209176,25,blink
R2-03,CLC,0.5,852.900683,0.200969,24,blink
R2-03,CLC,0.5,853.575274,0.226231,27,blink
R2-03,CLC,0.5,866.430443,0.143853,16,blink
R2-03,CLC,0.5,872.10405,0.24267,29,blink
R2-03,CLC,0.5,880.668508,0.251192,30,blink
R2-03,CLC,0.5,882.901293,0.259172,31,blink
R2-03,CLC,0.5,883.926108,0.267364,32,blink
R2-03,CLC,0.5,884.934177,0.284183,34,blink
R2-03,CLC,0.5,885.792286,0.234115,28,blink
R2-03,CLC,0.5,886.575318,0.250761,30,blink
R2-03,CLC,0.5,888.191435,0.242473,29,blink
R2-03,CLC,0.5,889.562792,0.254147,32,blink
R2-03,CLC,0.5,890.466082,0.259017,31,blink
R2-03,CLC,0.5,891.065627,0.292713,35,blink
R2-03,CLC,0.5,892.198993,0.292673,35,blink
R2-03,CLC,0.5,893.439845,0.251113,30,blink
R2-03,CLC,0.5,896.406718,0.208649,29,blink
R2-03,CLC,0.5,897.330973,0.259211,31,blink
R2-03,CLC,0.5,898.68928,0.258805,31,blink
R2-03,CLC,0.5,899.147197,0.268235,31,blink
R2-03,CLC,0.5,900.00529,0.250892,30,blink
R2-03,CLC,0.5,901.40647,0.28263,34,blink
R2-03,CLC,0.5,901.979737,0.226075,27,blink
R2-03,CLC,0.5,902.904473,0.300996,36,blink
R2-03,CLC,0.5,903.629384,0.284053,34,blink
R2-03,CLC,0.5,905.270729,0.242469,29,blink
R2-03,CLC,0.5,905.770714,0.27571,33,blink
R2-03,CLC,0.5,908.669708,0.250878,30,blink
R2-03,CLC,0.5,911.71895,0.250991,30,blink
R2-03,CLC,0.5,915.555423,0.246663,34,blink
R2-03,CLC,0.5,917.959133,0.292505,35,blink
R2-03,CLC,0.5,920.625155,0.275699,33,blink
R2-03,CLC,0.5,931.997065,0.142483,17,blink
R2-03,CLC,0.5,941.661195,0.22606,27,blink
R2-03,CLC,0.5,947.426739,0.259027,31,blink
R2-03,CLC,0.5,968.407791,0.0893920000001,15,blink
R2-03,CLC,0.5,978.343951,0.21033,20,blink
R2-03,CLC,0.5,993.006885,0.175957,21,blink
R2-03,CLC,0.5,999.871595,0.217824,26,blink
R2-03,CLC,0.5,1002.637484,0.300981,36,blink
R2-03,CLC,0.5,1009.185981,0.200823,24,blink
R2-03,CLC,0.5,1010.027784,0.242134,29,blink
R2-03,CLC,0.5,1011.219106,0.259237,31,blink
R2-03,CLC,0.5,1013.143243,0.242715,29,blink
R2-03,CLC,0.5,1019.508535,0.192304,23,blink
R2-03,CLC,0.5,1022.299374,0.192481,23,blink
R2-03,CLC,0.5,1029.047516,0.200948,24,blink
R2-03,CLC,0.5,1034.654896,0.284048,34,blink
R2-03,CLC,0.5,1047.501059,0.200752,24,blink
R2-03,CLC,0.5,1080.334733,0.1004,12,blink
R2-03,CLC,0.5,1081.950459,0.251136,30,blink
R2-03,CLC,0.5,1083.333719,0.250688,30,blink
R2-03,CLC,0.5,1093.562393,0.219545,28,blink
R2-03,CLC,0.5,1097.805152,0.284037,34,blink
R2-03,CLC,0.5,1112.101345,0.316217,35,blink
R2-03,CLC,0.5,1112.759779,0.225542,27,blink
R2-03,CLC,0.5,1119.949872,0.200759,24,blink
R2-03,CLC,0.5,1128.489218,0.234075,28,blink
R2-03,CLC,0.5,1129.139152,0.225942,27,blink
R2-03,CLC,0.5,1133.446397,0.234141,28,blink
R2-03,CLC,0.5,1135.712397,0.234076,28,blink
R2-03,CLC,0.5,1143.035575,0.125838,15,blink
R2-03,CLC,0.5,1144.759973,0.284278,34,blink
R2-03,CLC,0.5,1155.074266,0.175786,21,blink
R2-03,CLC,0.5,1155.798949,0.200108,24,blink
R2-03,CLC,0.5,1158.543796,0.147072,21,blink
R2-03,CLC,0.5,1159.106552,0.308652,37,blink
R2-03,CLC,0.5,1165.729701,0.250926,30,blink
R2-03,CLC,0.5,1167.953944,0.151069,18,blink
R2-03,CLC,0.5,1168.812313,0.267478,32,blink
R2-03,CLC,0.5,1169.545553,0.234113,28,blink
R2-03,CLC,0.5,1171.543249,0.227696,31,blink
R2-03,CLC,0.5,1172.769658,0.217355,26,blink
R2-03,CLC,0.5,1175.119055,0.242466,29,blink
R2-03,CLC,0.5,1176.542221,0.19404,28,blink
R2-03,CLC,0.5,1177.54357,0.259039,31,blink
R2-03,CLC,0.5,1179.167635,0.253615,29,blink
R2-03,CLC,0.5,1180.009655,0.267366,32,blink
R2-03,CLC,0.5,1182.30058,0.246406,28,blink
R2-03,CLC,0.5,1186.274178,0.271248,32,blink
R2-03,CLC,0.5,1188.757028,0.267562,32,blink
R2-03,CLC,0.5,1192.589737,0.225688,27,blink
R2-03,CLC,0.5,1195.680724,0.225519,27,blink
R2-03,CLC,0.5,1197.721394,0.267681,32,blink
R2-03,CLC,0.5,1199.812748,0.300871,36,blink
R2-03,CLC,0.5,1208.194119,0.275724,33,blink
R2-03,CLC,0.5,1216.308731,0.284001,34,blink
R2-03,CLC,0.5,1221.564885,0.309827,37,blink
R2-03,CLC,0.5,1227.047195,0.259259,31,blink
R2-03,CLC,0.5,1230.729375,0.226325,27,blink
R2-03,CLC,0.5,1233.745474,0.225989,27,blink
R2-03,CLC,0.5,1246.484454,0.284099,34,blink
R2-03,CLC,0.5,1248.208738,0.259287,31,blink
R2-03,CLC,0.5,1252.949073,0.201274,24,blink
R2-03,CLC,0.5,1256.640227,0.167341,20,blink
R2-03,CLC,0.5,1261.730652,0.142025,17,blink
R2-03,CLC,0.5,1263.271605,0.17597,21,blink
R2-03,CLC,0.5,1269.936542,32.617815,3915,extended
R2-03,CLC,0.5,1303.961002,0.259432,31,blink
R2-03,CLC,0.5,1306.285518,0.226053,27,blink
R2-03,CLC,0.5,1307.626984,0.275939,33,blink
R2-03,INT,0.5,6.572647,0.192181,23,blink
R2-03,INT,0.5,10.545721,0.259353,31,blink
R2-03,INT,0.5,11.62131,0.316944,38,blink
R2-03,INT,0.5,14.353532,0.259036,31,blink
R2-03,INT,0.5,30.099366,0.242833,29,blink
R2-03,INT,0.5,31.174968,0.250184,30,blink
R2-03,INT,0.5,32.407515,0.283918,34,blink
R2-03,INT,0.5,37.705069,0.201598,24,blink
R2-03,INT,0.5,40.538216,0.276203,33,blink
R2-03,INT,0.5,49.678514,0.333651,40,blink
R2-03,INT,0.5,50.128567,0.27517,33,blink
R2-03,INT,0.5,52.552054,0.300779,36,blink
R2-03,INT,0.5,54.143323,0.284226,34,blink
R2-03,INT,0.5,54.83372,0.235399,28,blink
R2-03,INT,0.5,55.742853,0.226027,27,blink
R2-03,INT,0.5,59.633334,0.267514,32,blink
R2-03,INT,0.5,85.569162,0.092026,11,blink
R2-03,INT,0.5,92.133809,0.300846,36,blink
R2-03,INT,0.5,115.303639,0.258478,31,blink
R2-03,INT,0.5,143.437459,0.125729,15,blink
R2-03,INT,0.5,147.545669,0.157637,19,blink
R2-03,INT,0.5,151.552256,0.150793,18,blink
R2-03,INT,0.5,157.575474,0.075806,9,blink
R2-03,INT,0.5,160.583953,0.058334,7,blink
R2-03,INT,0.5,163.350633,0.099153,14,blink
R2-03,INT,0.5,179.569939,0.192327,23,blink
R2-03,INT,0.5,181.211177,0.350475,42,blink
R2-03,INT,0.5,182.79492,0.241549,29,blink
R2-03,INT,0.5,209.246524,0.266001,32,blink
R2-03,INT,0.5,212.04096,0.229806,28,blink
R2-03,INT,0.5,212.828512,0.266873,32,blink
R2-03,INT,0.5,214.169673,0.233944,28,blink
R2-03,INT,0.5,219.768669,0.033417,4,blink
R2-03,INT,0.5,223.340445,0.194155,24,blink
R2-03,INT,0.5,231.896174,0.10979,13,blink
R2-03,INT,0.5,234.207007,0.150017,16,blink
R2-03,INT,0.5,235.722517,0.058379,7,blink
R2-03,INT,0.5,238.372294,0.233368,28,blink
R2-03,INT,0.5,241.652414,0.386054,45,blink
R2-03,INT,0.5,242.479727,0.266504,32,blink
R2-03,INT,0.5,247.295,0.283633,34,blink
R2-03,INT,0.5,250.626983,0.259224,31,blink
R2-03,INT,0.5,254.600377,0.209471,25,blink
R2-03,INT,0.5,255.2015,0.21682,26,blink
R2-03,INT,0.5,260.357852,0.300446,36,blink
R2-03,INT,0.5,267.197747,0.10948,13,blink
R2-03,INT,0.5,272.472295,0.241646,29,blink
R2-03,INT,0.5,272.812261,0.134332,16,blink
R2-03,INT,0.5,278.944788,0.098144,9,blink
R2-03,INT,0.5,281.86133,0.083364,10,blink
R2-03,INT,0.5,286.502078,0.124948,15,blink
R2-03,INT,0.5,288.368079,0.233475,28,blink
R2-03,INT,0.5,293.741853,0.249709,30,blink
R2-03,INT,0.5,297.028487,0.306338,37,blink
R2-03,INT,0.5,298.540564,0.283338,34,blink
R2-03,INT,0.5,299.690078,0.266837,32,blink
R2-03,INT,0.5,302.980465,0.292313,35,blink
R2-03,INT,0.5,305.379375,0.309402,37,blink
R2-03,INT,0.5,305.945403,0.276378,33,blink
R2-03,INT,0.5,306.371353,0.316982,38,blink
R2-03,INT,0.5,311.315449,0.255218,32,blink
R2-03,INT,0.5,311.687109,0.283698,34,blink
R2-03,INT,0.5,312.211348,0.234184,28,blink
R2-03,INT,0.5,313.503565,0.819801,97,extended
R2-03,INT,0.5,316.327542,0.208472,25,blink
R2-03,INT,0.5,324.175762,0.241765,29,blink
R2-03,INT,0.5,333.714647,0.066655,8,blink
R2-03,INT,0.5,335.339649,0.21663,26,blink
R2-03,INT,0.5,336.614038,0.115978,14,blink
R2-03,INT,0.5,342.753548,0.295949,35,blink
R2-03,INT,0.5,344.304578,0.374085,45,blink
R2-03,INT,0.5,357.040389,0.011828,3,blink
R2-03,INT,0.5,363.881774,0.267061,32,blink
R2-03,INT,0.5,367.905895,0.30028,36,blink
R2-03,INT,0.5,369.646877,0.283934,34,blink
R2-03,INT,0.5,371.879884,0.050755,6,blink
R2-03,INT,0.5,372.172011,0.074832,9,blink
R2-03,INT,0.5,377.470414,0.349934,42,blink
R2-03,INT,0.5,380.036489,0.316577,40,blink
R2-03,INT,0.5,381.102622,0.283706,34,blink
R2-03,INT,0.5,383.618575,0.249999,30,blink
R2-03,INT,0.5,386.984387,0.400164,48,blink
R2-03,INT,0.5,389.499863,0.333926,40,blink
R2-03,INT,0.5,390.840917,0.350789,42,blink
R2-03,INT,0.5,393.940397,0.225884,27,blink
R2-03,INT,0.5,397.114968,0.27573,33,blink
R2-03,INT,0.5,397.939436,0.32576,39,blink
R2-03,INT,0.5,399.547866,0.283314,34,blink
R2-03,INT,0.5,402.079922,0.334109,40,blink
R2-03,INT,0.5,404.689013,0.316579,38,blink
R2-03,INT,0.5,407.503087,0.251742,30,blink
R2-03,INT,0.5,408.552969,0.2349,28,blink
R2-03,INT,0.5,409.345836,0.258313,31,blink
R2-03,INT,0.5,410.795375,0.999919,120,extended
R2-03,INT,0.5,413.094985,0.258423,31,blink
R2-03,INT,0.5,413.611704,0.233094,28,blink
R2-03,INT,0.5,414.305956,0.23858,29,blink
R2-03,INT,0.5,415.360945,0.225211,27,blink
R2-03,INT,0.5,415.718099,0.217795,26,blink
R2-03,INT,0.5,416.635574,0.2752,33,blink
R2-03,INT,0.5,417.04264,0.176163,21,blink
R2-03,INT,0.5,417.534821,0.250807,30,blink
R2-03,INT,0.5,419.49196,0.276605,33,blink
R2-03,INT,0.5,420.468112,0.216793,26,blink
R2-03,INT,0.5,421.306437,0.261571,36,blink
R2-03,INT,0.5,422.251101,0.299944,36,blink
R2-03,INT,0.5,424.208978,0.2748,33,blink
R2-03,INT,0.5,425.532886,0.325757,39,blink
R2-03,INT,0.5,436.730643,0.216658,26,blink
R2-03,INT,0.5,439.579572,0.191998,23,blink
R2-03,INT,0.5,439.945841,0.142437,17,blink
R2-03,INT,0.5,441.435076,0.176163,21,blink
R2-03,INT,0.5,443.095221,0.317219,38,blink
R2-03,INT,0.5,444.844893,0.308367,37,blink
R2-03,INT,0.5,448.252422,0.266813,32,blink
R2-03,INT,0.5,449.602169,0.266814,32,blink
R2-03,INT,0.5,451.442268,0.209481,25,blink
R2-03,INT,0.5,454.425929,0.283791,34,blink
R2-03,INT,0.5,456.717285,0.342059,39,blink
R2-03,INT,0.5,459.766407,0.291873,35,blink
R2-03,INT,0.5,461.656527,0.234619,28,blink
R2-03,INT,0.5,465.698316,0.26665,32,blink
R2-03,INT,0.5,468.514194,0.233301,28,blink
R2-03,INT,0.5,476.029927,0.19892,25,blink
R2-03,INT,0.5,479.053447,0.231999,27,blink
R2-03,INT,0.5,482.144084,0.208535,25,blink
R2-03,INT,0.5,484.576615,0.233575,28,blink
R2-03,INT,0.5,487.865056,0.311017,37,blink
R2-03,INT,0.5,491.890749,0.267411,32,blink
R2-03,INT,0.5,492.75775,0.258641,31,blink
R2-03,INT,0.5,493.33251,0.258473,31,blink
R2-03,INT,0.5,495.231981,0.233476,28,blink
R2-03,INT,0.5,500.080992,0.483344,58,blink
R2-03,INT,0.5,502.463519,0.342268,41,blink
R2-03,INT,0.5,504.329374,0.325679,39,blink
R2-03,INT,0.5,506.886863,0.342517,41,blink
R2-03,INT,0.5,509.038161,0.299671,37,blink
R2-03,INT,0.5,510.261837,0.341477,43,blink
R2-03,INT,0.5,513.869028,0.33365,40,blink
R2-03,INT,0.5,517.625834,0.334257,40,blink
R2-03,INT,0.5,527.573149,0.3092,37,blink
R2-03,INT,0.5,528.564475,0.300952,36,blink
R2-03,INT,0.5,534.187441,0.268327,32,blink
R2-03,INT,0.5,537.896187,0.0998489999999,12,blink
R2-03,INT,0.5,538.845831,0.283583,34,blink
R2-03,INT,0.5,540.187315,0.073681,7,blink
R2-03,INT,0.5,541.720601,0.250073,30,blink
R2-03,INT,0.5,543.453319,0.31676,38,blink
R2-03,INT,0.5,544.627996,0.291656,35,blink
R2-03,INT,0.5,546.485583,0.258215,31,blink
R2-03,INT,0.5,550.692683,0.275702,33,blink
R2-03,INT,0.5,551.817703,0.232337,26,blink
R2-03,INT,0.5,552.949713,0.092584,11,blink
R2-03,INT,0.5,555.466689,0.283573,34,blink
R2-03,INT,0.5,556.633337,0.0331630000001,4,blink
R2-03,INT,0.5,558.774051,0.300576,36,blink
R2-03,INT,0.5,562.439947,0.267076,32,blink
R2-03,INT,0.5,564.106179,0.200292,24,blink
R2-03,INT,0.5,565.914169,0.283931,34,blink
R2-03,INT,0.5,566.421677,0.292718,35,blink
R2-03,INT,0.5,568.113299,0.242261,29,blink
R2-03,INT,0.5,569.287795,0.209115,25,blink
R2-03,INT,0.5,570.029861,0.258532,32,blink
R2-03,INT,0.5,573.044903,0.184589,25,blink
R2-03,INT,0.5,574.753097,0.342702,41,blink
R2-03,INT,0.5,575.686937,0.283412,34,blink
R2-03,INT,0.5,577.477512,0.325627,39,blink
R2-03,INT,0.5,578.960815,0.325489,39,blink
R2-03,INT,0.5,581.209917,0.275591,33,blink
R2-03,INT,0.5,583.126729,0.137161,14,blink
R2-03,INT,0.5,583.718541,0.31986,38,blink
R2-03,INT,0.5,588.657793,0.267567,32,blink
R2-03,INT,0.5,591.182689,0.308547,37,blink
R2-03,INT,0.5,593.506919,0.350431,42,blink
R2-03,INT,0.5,596.447913,0.31689,38,blink
R2-03,INT,0.5,603.487649,0.350687,42,blink
R2-03,INT,0.5,605.187604,0.324996,39,blink
R2-03,INT,0.5,606.027017,0.385414,47,blink
R2-03,INT,0.5,607.462037,0.39993,48,blink
R2-03,INT,0.5,609.74462,0.350327,42,blink
R2-03,INT,0.5,617.101115,0.199587,24,blink
R2-03,INT,0.5,618.451414,0.266683,32,blink
R2-03,INT,0.5,621.25893,0.316295,38,blink
R2-03,INT,0.5,622.81612,0.342065,41,blink
R2-03,INT,0.5,625.581967,0.242461,29,blink
R2-03,INT,0.5,626.99022,0.300509,36,blink
R2-03,INT,0.5,627.856774,0.325458,39,blink
R2-03,INT,0.5,629.231368,0.291976,36,blink
R2-03,INT,0.5,630.355503,0.350965,42,blink
R2-03,INT,0.5,632.280855,0.308574,37,blink
R2-03,INT,0.5,635.570754,0.151166,18,blink
R2-03,INT,0.5,639.169994,0.276072,33,blink
R2-03,INT,0.5,640.520348,0.291855,35,blink
R2-03,INT,0.5,642.609823,0.326635,39,blink
R2-03,INT,0.5,671.57907,0.225585,27,blink
R2-03,INT,0.5,671.945483,0.284833,32,blink
R2-03,INT,0.5,675.187066,0.175112,21,blink
R2-03,INT,0.5,677.885928,0.291822,35,blink
R2-03,INT,0.5,679.402569,0.258541,31,blink
R2-03,INT,0.5,695.156029,0.250741,30,blink
R2-03,INT,0.5,701.038603,0.11399,13,blink
R2-03,INT,0.5,702.554794,0.291956,35,blink
R2-03,INT,0.5,704.995671,0.325189,39,blink
R2-03,INT,0.5,707.12843,0.266804,32,blink
R2-03,INT,0.5,709.05305,0.308651,37,blink
R2-03,INT,0.5,711.83578,0.300104,36,blink
R2-03,INT,0.5,714.218894,0.241604,32,blink
R2-03,INT,0.5,719.166795,0.242296,29,blink
R2-03,INT,0.5,721.099826,0.325417,39,blink
R2-03,INT,0.5,722.791642,0.200221,24,blink
R2-03,INT,0.5,726.465386,0.366858,44,blink
R2-03,INT,0.5,728.264768,0.416588,50,blink
R2-03,INT,0.5,729.056222,0.30849,37,blink
R2-03,INT,0.5,735.57878,0.201191,24,blink
R2-03,INT,0.5,735.962672,0.217156,26,blink
R2-03,INT,0.5,736.579002,0.167139,20,blink
R2-03,INT,0.5,738.487245,0.266961,32,blink
R2-03,INT,0.5,739.362277,0.258427,31,blink
R2-03,INT,0.5,742.486491,0.233438,28,blink
R2-03,INT,0.5,747.076463,0.267234,32,blink
R2-03,INT,0.5,747.701891,0.291589,35,blink
R2-03,INT,0.5,748.13497,0.233588,28,blink
R2-03,INT,0.5,748.458851,0.200819,24,blink
R2-03,INT,0.5,750.259726,0.266489,32,blink
R2-03,INT,0.5,753.49999,0.283558,34,blink
R2-03,INT,0.5,754.99986,0.233642,28,blink
R2-03,INT,0.5,755.832719,0.241959,29,blink
R2-03,INT,0.5,759.315608,0.283605,34,blink
R2-03,INT,0.5,760.972766,0.259315,31,blink
R2-03,INT,0.5,762.246907,0.184627,22,blink
R2-03,INT,0.5,764.209012,0.247211,31,blink
R2-03,INT,0.5,765.747398,0.125183,15,blink
R2-03,INT,0.5,766.34683,0.158854,19,blink
R2-03,INT,0.5,771.278861,0.31705,38,blink
R2-03,INT,0.5,771.602828,0.234488,28,blink
R2-03,INT,0.5,772.30372,0.258461,31,blink
R2-03,INT,0.5,776.369727,0.29169,35,blink
R2-03,INT,0.5,778.152372,0.325225,39,blink
R2-03,INT,0.5,780.204045,0.247999,32,blink
R2-03,INT,0.5,781.884959,0.266832,32,blink
R2-03,INT,0.5,783.767805,0.233353,28,blink
R2-03,INT,0.5,785.291725,0.234106,28,blink
R2-03,INT,0.5,786.491509,0.267688,32,blink
R2-03,INT,0.5,788.058142,0.175265,21,blink
R2-03,INT,0.5,788.990042,0.234428,28,blink
R2-03,INT,0.5,790.532361,0.250041,30,blink
R2-03,INT,0.5,791.715415,0.216625,26,blink
R2-03,INT,0.5,792.613941,0.209444,25,blink
R2-03,INT,0.5,793.781694,0.26597,28,blink
R2-03,INT,0.5,794.955177,0.318242,38,blink
R2-03,INT,0.5,795.83107,0.275343,33,blink
R2-03,INT,0.5,796.572489,0.241806,29,blink
R2-03,INT,0.5,797.714059,0.336678,36,blink
R2-03,INT,0.5,798.246445,0.225956,27,blink
R2-03,INT,0.5,801.154513,0.291934,35,blink
R2-03,INT,0.5,805.162096,0.291946,35,blink
